microsoft	0.41769460395431124
console	0.3857161664743942
game	0.35778680858277556
office	0.343936970784281
september	0.3376727553247112
suite	0.33677545525004304
people	0.30825283054053676
facebook	0.30822700239928835
social	0.3042331589769054
users	0.30272754541530333
xbox	0.30073864096232694
consoles	0.2877968480936075
apps	0.2796305215649604
productivity	0.27824369918059655
app	0.2616155965299083
networks	0.25903200861662534
gaming	0.2590320086166249
mobile	0.25879941308266896
games	0.2566245901630493
research	0.25467102548870857
smartphones	0.2539344102493619
computers	0.24847206392278154
documents	0.2452633443678085
sony	0.24526334436780806
economic	0.2450987754895244
android	0.24457519356179125
apple	0.24255603010380322
use	0.2416616644361469
version	0.238824555443518
keep	0.23542668636371822
economy	0.23250001948011456
services	0.22934892710226085
online	0.22865972316836625
company	0.22617076845773432
study	0.225950590704602
google	0.22301465224626793
sales	0.22130483672344736
network	0.21961515591203096
platform	0.21791705387900495
cloud	0.2068552677070321
docs	0.2068552677070321
friends	0.2068552677070321
genes	0.2062010792249762
playstation	0.2049936990250112
file	0.1985728756273928
twitter	0.1985728756273928
structure	0.1984461981174599
production	0.1984461981174599
cell	0.19788564512578244
dna	0.19788564512578244
computing	0.196246845843022
chip	0.196246845843022
help	0.19608912220490549
support	0.19552030372909313
room	0.19312679383644182
buying	0.1915281812292784
--	0.19124574620432
hard	0.19074982667967033
software	0.19013713843050928
web	0.18904001115684976
tool	0.18904001115684976
windows	0.18824202606682205
ios	0.18824202606682205
via	0.18686080041540243
tools	0.185045280313322
public	0.18360179739007676
those	0.18274071391094604
power	0.18070937308429325
won	0.1796211656875919
studies	0.17948879011180097
results	0.176747679871313
release	0.1766012870313458
several	0.17585414028887536
device	0.17548265736271396
fact	0.17471443075275173
field	0.1746040223421812
computer	0.17384065836228868
chips	0.17147215915532277
transistors	0.17147215915532277
pages	0.17147215915532277
ipad	0.17147215915532277
excel	0.17147215915532277
onedrive	0.17147215915532277
temperatures	0.17147215915532277
impact	0.1711248415637232
heat	0.16796704791556683
way	0.16778564112203487
season	0.16746766969837212
natural	0.16677515865301773
wednesday	0.16573292024048536
energy	0.1648104066698366
hardware	0.1633068942925735
living	0.163258086506209
companies	0.16325547816249575
document	0.16315672505612855
messages	0.16315672505612855
files	0.16315672505612833
representation	0.16314729298155495
samples	0.16314729298155495
biological	0.16314729298155495
studied	0.16314729298155495
diversity	0.16314729298155495
gdp	0.16314729298155495
species	0.16314729298155495
extracted	0.16314729298155495
bacteria	0.16314729298155495
sector	0.16314729298155495
move	0.16268263572334996
thus	0.16260059472509214
human	0.16239559530761682
larger	0.1623222365974073
share	0.16219100194667235
top	0.16186704370743965
community	0.16079399200315247
around	0.16079343488757836
drive	0.1605673456065302
times	0.1604593510893797
push	0.16007199411347184
word	0.15943037327761567
phone	0.15890695518836795
particular	0.15787805311398784
private	0.15758527244817833
goods	0.1575517204057233
per	0.15746828667704826
based	0.15591874818957097
open	0.1558548832296296
growth	0.1553173659993401
already	0.1551309664703988
product	0.15493882438824746
data	0.15493882438824724
stored	0.154874332976489
popular	0.15457497495012062
national	0.15446522044159838
life	0.15433727171132405
importance	0.1540466091659678
analysis	0.1540466091659678
weeks	0.15389406150168017
researchers	0.15384403833871807
business	0.15357186286831048
bit	0.15326953659913545
-	0.15300939812050363
desktop	0.15254830319211843
iphone	0.15254830319211843
future	0.1521880087267522
devices	0.15167819210770528
work	0.1506950359164334
science	0.14979683929820742
pc	0.14966249367023665
businesses	0.14959426847095747
methods	0.14958045267197884
previously	0.14958045267197884
led	0.1494918709940425
pay	0.14836379589884285
nearly	0.14754720355341666
within	0.1475188923858941
sharing	0.1474732381040622
ability	0.14728733977275987
described	0.14685350440831724
released	0.14599182896923457
shown	0.14498651643876936
prices	0.14498651643876892
exchange	0.14360275618024132
material	0.14360275618024132
text	0.14351318877814734
path	0.14351318877814734
cpu	0.14351318877814734
relevant	0.14323561647470773
size	0.14323561647470773
real	0.14241638780211852
sports	0.14214113639667314
only	0.14177570314977994
numbers	0.14123242497763533
compared	0.1399571432707849
nine	0.13991271910740943
view	0.1393660208509473
transistor	0.13846678744751362
electrons	0.13846678744751362
gamespot	0.13846678744751362
handsets	0.13846678744751362
edit	0.13846678744751317
browser	0.13846678744751317
iwork	0.13846678744751317
editing	0.13846678744751317
capability	0.13846678744751317
formatting	0.13846678744751317
ad	0.13846678744751317
run	0.13810573701688966
third	0.1380684995505872
provide	0.13805812663288508
individual	0.1379397136365026
problem	0.1379200891910508
low	0.13771508977357594
save	0.1377150897735755
sale	0.13768153773112024
helped	0.13768153773112024
distribution	0.13737480040548755
many	0.13697131002150842
down	0.13687178553161372
words	0.1361134864691107
looking	0.13608825096316135
large	0.13559793640404139
gap	0.13539293698656607
using	0.1353161392014699
storage	0.13520672112913568
last	0.13476014168882577
native	0.1340344847753181
spent	0.1340344847753181
players	0.13403448477531765
price	0.13396982893997866
result	0.13329686256458695
given	0.13312503053772717
history	0.13312503053772673
user	0.13310976633161253
programs	0.13290476691413744
connect	0.13290476691413744
smartphone	0.13290476691413744
networking	0.1328712148716824
electronic	0.13287121487168196
machines	0.13287121487168196
compatibility	0.13287121487168196
amazon	0.13287121487168196
point	0.1323807956274583
animals	0.1318542737043551
agents	0.13147625351711278
obtained	0.13147625351711234
same	0.13117541620252804
government	0.13100400017083125
years	0.13063519130446566
bought	0.13014211571138556
core	0.13014211571138512
account	0.1297847149075575
include	0.12962021263545198
format	0.12936610363192624
face	0.12936610363192624
better	0.12897695607259352
activity	0.1289100360706099
single	0.12891003607060947
com	0.12891003607060947
export	0.12887648402815444
worth	0.128876484028154
versions	0.1285897955477573
directly	0.12832904434595616
behind	0.12818710262990884
year	0.12783510057235814
either	0.12704395084491704
follow	0.12704395084491704
financial	0.12704395084491704
fall	0.1270439508449166
between	0.1268097773234751
measured	0.12680787237372115
service	0.12610230939980105
night	0.12600171243238423
trade	0.12591423298373683
indicate	0.12588068094128113
four	0.12553336334968157
streaming	0.12455578077248797
analyst	0.12455578077248797
performance	0.12455578077248797
wanted	0.12455578077248797
capabilities	0.12455578077248797
effect	0.12443149615546156
market	0.12428739417332202
protocol	0.12422596680354658
extraction	0.12422596680354658
passed	0.12422596680354658
taxonomy	0.12422596680354658
genome	0.12422596680354658
comparison	0.12422596680354658
procedure	0.12422596680354658
falling	0.12422596680354658
communities	0.12422596680354658
composition	0.12422596680354658
performed	0.12422596680354658
length	0.12422596680354658
fecal	0.12422596680354658
yield	0.12422596680354658
statistical	0.12422596680354658
abundances	0.12422596680354658
sample	0.12422596680354658
sequencing	0.12422596680354658
ca	0.12422596680354658
bacterial	0.12422596680354658
procedures	0.12422596680354658
biology	0.12422596680354658
genera	0.12422596680354658
detected	0.12422596680354658
purity	0.12422596680354658
molecular	0.12422596680354658
purification	0.12422596680354658
approximately	0.12422596680354658
sell	0.123594508786953
family	0.12356800462735418
buy	0.12351872148651788
easier	0.12351872148651744
d	0.12323528613204426
relatively	0.122794180977156
series	0.122794180977156
ahead	0.122794180977156
head	0.12248921267299195
major	0.12248719013929676
usa	0.12245566063053603
showed	0.12237556970152541
domestic	0.12199754951428332
income	0.12199754951428288
complex	0.12199754951428288
knowledge	0.12199754951428288
scientific	0.12199754951428288
caused	0.12199754951428288
mining	0.12199754951428288
method	0.12199754951428288
mapping	0.12199754951428288
c	0.12199754951428288
figure	0.12199754951428288
applications	0.1219664013228896
modern	0.12145085125782007
look	0.12129198654036277
doesn	0.1212773203183608
suggesting	0.1212122997978895
australia	0.1212122997978895
although	0.12119656869950846
ll	0.1211898281199173
choice	0.12108371155228692
show	0.1208053534246023
plan	0.12056104992896066
became	0.12056104992896044
having	0.12051641491292386
screen	0.12030601090472803
ago	0.12023156599454632
quick	0.1197089043712194
generation	0.1196442485358804
cost	0.11943133206778023
able	0.1189222233693481
feature	0.11878418592751472
revealed	0.1187615587652775
machine	0.11875768176791612
sure	0.1187083986270796
offers	0.1187083986270796
create	0.11857918651003918
running	0.11857918651003918
messaging	0.11857918651003918
ibm	0.11854563446758393
whatever	0.11854563446758393
button	0.11854563446758393
anything	0.11854563446758348
options	0.11854563446758348
above	0.1179716704793623
position	0.11772038364579718
germany	0.11763567896522176
likely	0.11685170020072877
groups	0.11643552898090714
markets	0.11643552898090692
slow	0.11643552898090692
political	0.11640197693845122
depending	0.11640197693845122
kit	0.11640197693845122
iii	0.11640197693845122
reference	0.11640197693845122
function	0.11640197693845122
comparable	0.11640197693845122
starting	0.11631128006120006
additional	0.11622167696178587
design	0.11620885530743319
hit	0.11536708266739493
general	0.11497586739248922
discussed	0.11466250304058523
discuss	0.11466250304058523
generate	0.11466250304058523
franchise	0.11466250304058523
things	0.1145241444383216
approach	0.11444193982390516
photo	0.11414022653134226
premium	0.11394735890847829
her	0.11391080536664822
reason	0.11391080536664777
launched	0.11375658212921436
efficient	0.11343002268964808
test	0.11324103206414504
amount	0.11289686569869595
influence	0.11235123073528586
state	0.11219879365161267
percent	0.11215836311242122
points	0.11212481106996552
playing	0.11212481106996552
despite	0.11193168943894771
focused	0.11164289891780865
read	0.111385507625829
near	0.11122151287410498
jump	0.1111879608316495
ways	0.11079075336006783
base	0.11079075336006738
my	0.11079075336006738
home	0.11079075336006738
month	0.11075286199171663
plus	0.11075286199171619
least	0.11069520112331954
instead	0.11057436673383925
launch	0.11057436673383925
bring	0.11049857943340435
senior	0.11023020036839037
lets	0.11023020036839037
seeing	0.11023020036839037
search	0.11023020036839037
pull	0.11023020036838993
internet	0.11023020036838993
card	0.11023020036838993
powerful	0.11023020036838993
